Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
upright locker,#REF!,Red,Color,Cute,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Red,Pink,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_3_2,3_2,833,ndsAxtnorJzQ8io4P
upright locker,#REF!,Red,Color,Pop,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Red,Colorful,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_3_3,3_3,833,GZHSc4YFwhiTH23fA
upright locker,#REF!,Red,Color,Notes,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Red,Pink,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_3_4,3_4,833,kqk7vXZR3j5TZ27r7
upright locker,#REF!,Blue,Color,None,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Blue,Blue,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_4_0,4_0,833,fsKiZK89bgqXDGmhX
upright locker,#REF!,Blue,Color,Cool,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Blue,Black,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_4_1,4_1,833,deDyRACSmQwNFpqeF
upright locker,#REF!,Blue,Color,Cute,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Blue,Pink,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_4_2,4_2,833,TQyDAZNTXBjbhcAHt
upright locker,#REF!,Blue,Color,Pop,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Blue,Colorful,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_4_3,4_3,833,8KB3wCnuJ83j59XYJ
upright locker,#REF!,Blue,Color,Notes,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Blue,Pink,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_4_4,4_4,833,ZrakXiLFxycRSvLRq
upright locker,#REF!,Green,Color,None,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Green,Green,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_5_0,5_0,833,GDzC7sYpJu7WQm4Au
upright locker,#REF!,Green,Color,Cool,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Green,Black,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_5_1,5_1,833,HitwQ6SvqnLgHXnzE
upright locker,#REF!,Green,Color,Cute,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Green,Pink,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_5_2,5_2,833,NK7DQMWS89mDhn7GW
upright locker,#REF!,Green,Color,Pop,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Green,Colorful,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_5_3,5_3,833,6zyGggALSTsbFkjke
upright locker,#REF!,Green,Color,Notes,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Green,Pink,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_5_4,5_4,833,Z9F7bEjgrWDk7XeEy
upright locker,#REF!,Yellow,Color,None,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Yellow,Yellow,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_6_0,6_0,833,EHubvKr3TuRsWh47P
upright locker,#REF!,Yellow,Color,Cool,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Yellow,Black,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_6_1,6_1,833,CXKRc7vQBgspdRM9q
upright locker,#REF!,Yellow,Color,Cute,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Yellow,Pink,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_6_2,6_2,833,vj8fFWHpQymYEeApq
upright locker,#REF!,Yellow,Color,Pop,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Yellow,Colorful,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_6_3,6_3,833,5rsFPo9g5dftGBW8L
upright locker,#REF!,Yellow,Color,Notes,Sticker area,No,No,Yes,Default; Custom,2,Normal,1700,3700,925,Yellow,Pink,1x1,Yes,3300,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrLocker_Remake_6_4,6_4,833,sJ39JJpfLCy5nvpim
upright organizer,#REF!,White,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_0_0,0_0,13108,67boXpLSCs9Yknju4
upright organizer,#REF!,White,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_0_1,0_1,13108,NPb4W4PcfYCLrpbDK
upright organizer,#REF!,White,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_0_2,0_2,13108,gjTaMYxCTa8CwE8eR
upright organizer,#REF!,White,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_0_3,0_3,13108,rBSYcDhjnesBQtEPT
upright organizer,#REF!,White,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_0_4,0_4,13108,vsnBm4rbpXAx4S9nf
upright organizer,#REF!,White,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_0_5,0_5,13108,qWALgvt8YzDhTPJtZ
upright organizer,#REF!,White,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_0_6,0_6,13108,45GGTkegpYk5KGCi4
upright organizer,#REF!,White,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_0_7,0_7,13108,6MyEsNQGXyR4xZoCm
upright organizer,#REF!,Black,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_0,1_0,13108,gShBTBZra9Hkcyu35
upright organizer,#REF!,Black,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_1,1_1,13108,bxwwDymFSNNXydHCu
upright organizer,#REF!,Black,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_2,1_2,13108,Jxxx8HX4ErrEqrkyN
upright organizer,#REF!,Black,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_3,1_3,13108,Bwty7zrQWbgiwkW8L
upright organizer,#REF!,Black,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_4,1_4,13108,tFPiekR3MpqX2FXdS
upright organizer,#REF!,Black,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_5,1_5,13108,Z3ePcFWjTPqkxAuuF
upright organizer,#REF!,Black,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_6,1_6,13108,pNAAWRQCQ3qhspehx
upright organizer,#REF!,Black,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_7,1_7,13108,npFjkWBdkx5bsD5EL
upright organizer,#REF!,Light brown,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_0,2_0,13108,RowyY4HHkCtnKqJdo
upright organizer,#REF!,Light brown,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_1,2_1,13108,NhN55KMoschM6eYhr
upright organizer,#REF!,Light brown,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_2,2_2,13108,eEr4axSM4Z64wTScf
upright organizer,#REF!,Light brown,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_3,2_3,13108,KcFi4k2jGHw5HZhT9
upright organizer,#REF!,Light brown,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_4,2_4,13108,wJbFymxeyfBXMp45j
upright organizer,#REF!,Light brown,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_5,2_5,13108,LBHR97f9KLbv3zoe9
upright organizer,#REF!,Light brown,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_6,2_6,13108,kuYAS5fK99GzMhhq9
upright organizer,#REF!,Light brown,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_7,2_7,13108,awfTxzTCnkkxMvjv4
upright organizer,#REF!,Brown,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_0,3_0,13108,MBDpHtzKbX3MGRpuC
upright organizer,#REF!,Brown,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_1,3_1,13108,sk3prTvmWXTLuQhb5
upright organizer,#REF!,Brown,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_2,3_2,13108,HvPJxBtustfkrWM9x
upright organizer,#REF!,Brown,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_3,3_3,13108,nS4EeApXKiRmLMixN
upright organizer,#REF!,Brown,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_4,3_4,13108,zjpEq8qeuD2hJE6yH
upright organizer,#REF!,Brown,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_5,3_5,13108,DiviAuQuwer9g2TL7
upright organizer,#REF!,Brown,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_6,3_6,13108,6jn5AXWx845MYJq3H
upright organizer,#REF!,Brown,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_7,3_7,13108,4gvv2DxG5DbZsgrzd
upright organizer,#REF!,Green,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_0,4_0,13108,DAf6jEnzsGmN6jj4G
upright organizer,#REF!,Green,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_1,4_1,13108,7asWStMD7DurjhuTE
upright organizer,#REF!,Green,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_2,4_2,13108,YjECANutATiy4MLYy
upright organizer,#REF!,Green,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_3,4_3,13108,K6QXtEQ484A2RfXJL
upright organizer,#REF!,Green,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_4,4_4,13108,7goNBBSQBqXdCn84B
upright organizer,#REF!,Green,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_5,4_5,13108,zD3EfFHjXkwGdQvyf
upright organizer,#REF!,Green,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_6,4_6,13108,2ks5aXz2cMoJCnByg
upright organizer,#REF!,Green,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_7,4_7,13108,nPD4Pcu4z4htxA3R7
upright organizer,#REF!,Pink,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_0,5_0,13108,HJ59yykoc85Mc2H7x
upright organizer,#REF!,Pink,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_1,5_1,13108,6RqRocHW5ZFYtsrrg
upright organizer,#REF!,Pink,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_2,5_2,13108,Znhhz5AaxwjeADiaM
upright organizer,#REF!,Pink,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_3,5_3,13108,wB4DrpnZku9vwXziN
upright organizer,#REF!,Pink,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_4,5_4,13108,EfWv7E7QyLxe7yNxx
upright organizer,#REF!,Pink,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_5,5_5,13108,yebHGuigmM4PQwmww
upright organizer,#REF!,Pink,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_6,5_6,13108,SHA5g4dQFc9iAw4sK
upright organizer,#REF!,Pink,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_7,5_7,13108,GuZRwGjsnvGXtueMd
upright organizer,#REF!,Blue,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_0,6_0,13108,hMJojTyGHxRPD4J8r
