ID,Label,Villager,Required Indoor Furniture 1,Required Indoor Furniture 2,Required Indoor Furniture 3,Required Outdoor Furniture 1,Required Outdoor Furniture 2,Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,bea02,Curt,painting set,iron garden table,iron garden chair,,,K.K. Blues,director's chair,box-shaped seat,sleeping bag,ironwood dresser,mini DIY workbench,outdoor kitchen,folding floor lamp,garden lantern,scattered papers,display stand,poster stand,telescope,fire pit,simple kettle,coffee cup,bread,instant noodles,tablet device,upright speaker,owl clock,stack of books,stacked magazines,paint cans,spray can,Curt's photo,dynamic painting,glowing painting,mysterious painting,sinking painting,twinkling painting,Curt's poster,bird mobile,tree-lined wall,meadow vista,rice-paddy wall,ocean-horizon wall,paintball flooring,sidewalk flooring,backyard lawn,daisy meadow,sandy-beach flooring,green checked rug,blue wavy rug,colorful vinyl sheet,tropical rug,argyle vest (Gray),argyle vest (Red),argyle vest (Pink),argyle vest (Green),argyle vest (Blue),argyle vest (Brown),painter's coverall (White),painter's coverall (Green),painter's coverall (Beige),beret (White),beret (Gray),beret (Berry red),beret (Mustard),beret (Green),beret (Blue),rimmed glasses (Gray),rimmed glasses (Black),rimmed glasses (Gold),rimmed glasses (Purple),rimmed glasses (Brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,bea03,Chow,futon,floor seat,,,,K.K. Khoomei,simple chair,simple table,wooden low table,zen low table,tea table,plastic clothing organizer,curtain partition,compact kitchen,open-frame kitchen,vacuum cleaner,mini fridge,retro fan,squat toilet,toilet-cleaning set,trash bags,cardboard box,fresh-food trays,rice cooker,microwave,kettle,yunomi teacup,seaweed soup,ketchup fried rice,jarred bamboo shoots,jarred mushrooms,sardines in oil,Japanese-style meal,instant noodles,snack,TV with VCR,nearly busted radio,tangled cords,old-fashioned washtub,toothbrush-and-cup set,tissue box,rotary phone,stack of clothes,Chow's photo,simple wall shelf,ventilation fan,breaker,broom and dustpan,Chow's poster,hanging lightbulb,zen light,vertical split curtains,dojo wall,common wall,old wallpaper,standard tearoom wall,common flooring,old board flooring,tatami,ramshackle flooring,shanty mat,sloppy rug,brown kitchen mat,ivory simple bath mat,humble sweater (Green),humble sweater (Blue),humble sweater (Purple),humble sweater (Brown),frugal outfit (Green),frugal outfit (Blue-gray),frugal outfit (Brown),frugal hat (Green),frugal hat (Blue-gray),frugal hat (Brown),tulip hat (Orange),tulip hat (Camel),tulip hat (Brown),holey socks (Blue),holey socks (Navy blue),holey socks (White),slip-on sandals (Black),slip-on sandals (Red),slip-on sandals (Pink),slip-on sandals (Orange),slip-on sandals (Lime),slip-on sandals (Light blue),slip-on sandals (Navy blue),slip-on sandals (Purple),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,bea05,Nate,cardboard box,cardboard sofa,cardboard table,,,K.K. Rock,cardboard chair,ironwood low table,cardboard bed,upright organizer,horizontal organizer,ironwood DIY workbench,pile of cardboard boxes,small cardboard boxes,medium cardboard boxes,large cardboard boxes,rolling cart,caged cart,clothesline,stepladder,nearly busted radio,record box,old-fashioned washtub,office materials,toolbox,wooden toolbox,paint cans,spray can,stacked shoeboxes,key tray,Nate's photo,simple wall shelf,wall-mounted tool board,tree branch wreath,Nate's poster,hanging lightbulb,bird mobile,common wall,concrete wall,paintball wall,shutter wall,old wallpaper,common flooring,concrete flooring,paintball flooring,steel flooring,sloppy rug,brown kitchen mat,aluminum rug,rough rug,denim vest (Navy blue),denim vest (White),denim vest (Black),denim vest (Washed out),denim vest (Blue),walking shoes (Red),walking shoes (Pink),walking shoes (Beige),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,bea06,Groucho,stacked bags,,,tractor,wheat field,K.K. Metal,vintage sofa,outdoor folding table,iron worktable,cool low table,vintage desk,cool bed,vintage dresser,storage shed,iron shelf,pergola,stage lights,DJ's turntable,amp,rock guitar,pile of cardboard boxes,truck,oil barrel,scarecrow,destinations signpost,winnowing machine,silo,windmill,hose reel,water pump,simple well,brick well,bottle crate,throwback gothic mirror,throwback skull radio,potted starter plants,Groucho's photo,wall-mounted tool board,skull doorplate,Groucho's poster,ramshackle wall,brown shanty wall,gray shanty wall,greenhouse wall,rice-paddy wall,concrete flooring,ramshackle flooring,crop-circles flooring,dirt flooring,field flooring,blue blocks rug,dark stones rug,yellow vinyl sheet,aluminum rug,tree-stump rug,camo bomber-style jacket (Green),camo bomber-style jacket (Gray),camo bomber-style jacket (Purple),farmer overalls (Gray),farmer overalls (Red),farmer overalls (Yellow),farmer overalls (Green),farmer overalls (Blue),outback hat (White),outback hat (Red),outback hat (Pink),outback hat (Brown),outback hat (Beige),paisley bandanna (Black),paisley bandanna (Red),paisley bandanna (Pink),paisley bandanna (Orange),paisley bandanna (Yellow),paisley bandanna (Green),paisley bandanna (Blue),paisley bandanna (Purple),triangle shades (White),triangle shades (Black),triangle shades (Red),triangle shades (Orange),triangle shades (Green),triangle shades (Blue),triangle shades (Purple),boots (Black),boots (Red),boots (Olive),boots (Green),boots (Blue),carrot,green pumpkin,orange pumpkin,potato,tomato,wheat,white pumpkin,yellow pumpkin,turnips,ripe carrot plant,ripe green-pumpkin plant,ripe orange-pumpkin plant,ripe potato plant,ripe sugarcane plant,ripe tomato plant,ripe wheat plant,ripe white-pumpkin plant,ripe yellow-pumpkin plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,bea07,Tutu,shaved-ice maker,windflower fan,,,,K.K. Faire,cute chair,frozen chair,cute sofa,cute tea table,frozen table,frozen counter,dreamy bed,cute bed,cute wardrobe,clothes closet,dreamy shelves,frozen partition,cute floor lamp,soft-serve lamp,lily record player,freezer,fan,cosmos shower,frozen-drink machine,ice-cream display,illuminated snowflakes,three-tiered snowperson,frozen sculpture,infused-water dispenser,frozen-treat set,cute music player,air circulator,dreamy bear toy,dollhouse,matryoshka,frozen mini snowperson,Tutu's photo,dreamy wall rack,cute wall-mounted clock,wall fan,air conditioner,snowflake wreath,heart doorplate,Tutu's poster,stained-glass light,snowflake wall,pink heart-pattern wall,pink-striped wall,ice wall,cute red-tile flooring,cute white-tile flooring,simple white flooring,ice flooring,frozen floor tiles,peach stripes rug,snowflake rug,pink rose rug,white heart rug,garden tank (Pink),garden tank (Orange),garden tank (Green),garden tank (Blue),upcycled skirt (Pink),upcycled skirt (Mint),upcycled skirt (Beige),heart hairpin (Black),heart hairpin (Red),heart hairpin (Pink),heart hairpin (Green),heart hairpin (Blue),heart shades (Pink),heart shades (Yellow),heart shades (Green),heart shades (Blue),heart shades (Purple),ribbon sandals (White),ribbon sandals (Beige),ribbon sandals (Black),ribbon sandals (Berry red),ribbon sandals (Pink),ribbon sandals (Yellow),ribbon sandals (Green),ribbon sandals (Blue),vanilla soft serve,strawberry cone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,bea08,Ursala,flower display case,flower stand,Casablanca lilies,,,K.K. Flamenco,iron garden chair,ranch chair,ironwood chair,iron garden bench,iron garden table,ranch tea table,ironwood low table,ranch bed,ranch wardrobe,ironwood dresser,ironwood cart,cacao tree,fan palm,cherry-blossom branches,flower bed,greenhouse box,garden wagon,flashy-flower sign,flower tabletop mirror,succulent plant,terrarium,floating-biotope planter,bamboo sphere,moss ball,cherry-blossom bonsai,potted starter plants,Ursala's photo,cherry-blossom clock,hanging terrarium,potted ivy,dried-flower garland,framed poster,windflower wreath,cool windflower wreath,mum wreath,fancy mum wreath,cosmos wreath,pretty cosmos wreath,tulip wreath,pretty tulip wreath,rose wreath,fancy rose wreath,blue rose wreath,pansy wreath,snazzy pansy wreath,hyacinth wreath,cool hyacinth wreath,lily wreath,fancy lily wreath,Ursala's poster,yellow-paint wall,white botanical-tile wall,pink flower-print wall,green intricate wall,lattice wall,cork flooring,wooden-knot flooring,green floral flooring,white-paint flooring,peach checked rug,iron entrance mat,yellow rose rug,cherry-blossom rug,tree-stump rug,apron (Gray),apron (Pink),apron (Orange),apron (Green),apron (Light blue),apron (Blue),apron (Purple),apron (Brown),watering can,colorful watering can,elephant watering can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,bea09,Grizzly,throne,gold bars,,luxury car,,K.K. Casbah,elegant chair,Moroccan footrest,elegant sofa,Moroccan sofa,golden seat,Moroccan tray table,elegant console table,elegant bed,safe,elegant dresser,golden toilet,golden bathtub,fancy bathroom vanity,elaborate display case,golden meter and pipes,oil barrel,retro gas pump,birdcage,gold-nugget mining car,golden altar,golden plate armor,fine vase,golden vase,classic pitcher,golden dishes,fancy tea set,Scorpio lamp,golden candlestick,phonograph,aluminum briefcase,pile of cash,golden wristwatch,ring,Libra scale,incense burner,plastic canister,decoy duck,golden dung beetle,golden arowana model,golden urn,golden decorative plate,Grizzly's photo,fancy frame,Leo sculpture,gold rose wreath,Grizzly's poster,Moroccan lights,blue Moroccan wall,brown-crown wall,golden wall,blue Moroccan-style wall,gold iron-parquet flooring,blue Moroccan flooring,Moroccan art-tile flooring,golden flooring,red kilim-style carpet,yellow kilim-style carpet,yellow Persian rug,red carpet,desert outfit (Pink),desert outfit (Yellow),desert outfit (Blue),desert outfit (Purple),desert-princess outfit (Pink),desert-princess outfit (Yellow),desert-princess outfit (Blue),desert-princess outfit (Purple),kandoora (White),kandoora (Gray),kandoora (Brown),golden wand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,bea10,Paula,karaoke system,mic stand,,,,Drivin',plush massage chair,box corner sofa,box sofa,diner counter chair,diner sofa,small café table,diner dining table,large café table,diner counter table,pear bed,pear wardrobe,shaded floor lamp,stage lights,diner neon sign,jukebox,amp,PA speaker,floor monitor,rock guitar,electric guitar,water cooler,bathroom stall,plain sink,wooden waste bin,steel trash can,revolving spice rack,french fries,pizza margherita,blood-orange juice,LCD TV (50 in.),tablet device,tissue box,Paula's photo,wall-mounted TV (50 in.),wall-mounted phone,potted ivy,party garland,exit sign,Paula's poster,disco ball,paper-chain ceiling garland,red two-toned tile wall,abstract wall,groovy wall,kisses wall,circus wall,club wall,white honeycomb tile,circus flooring,monochromatic tile flooring,simple purple flooring,club flooring,simple entrance mat,red carpet,stage rug,mush rug,zigzag-print dress (Coral),zigzag-print dress (Orange),zigzag-print dress (Lime),zigzag-print dress (Green),zigzag-print dress (Purple),zigzag-print dress (Brown),cosmos crown,beaded sandals (Red),beaded sandals (Orange),beaded sandals (Yellow),beaded sandals (Green),beaded sandals (Purple),beaded sandals (Beige),maracas,tambourine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,bea11,Ike,wood-plank table,shaved-ice maker,retro ice-cream case,,,K.K. Folk,froggy chair,box-shaped seat,plastic bench,long folding table,project table,low folding table,checkout counter,vintage dresser,stair dresser,Nordic shelves,store shelf,retro fan,green-leaf pile,yellow-leaf pile,drink machine,cotton-candy stall,cruiser bike,doghouse,candy machine,capsule-toy machine,campfire,bottle crate,stacked bottle crates,decorative bottles,frozen-treat set,instant noodles,snack,antique radio,nearly busted radio,piggy bank,lab-experiments set,rotary phone,public telephone,modern cash register,dinosaur toy,dress-up doll,ringtoss,tin robot,model kits,magic kit,fortune-telling set,festive top set,Ike's photo,pendulum clock,wall fan,light-bulb sign,pennant,Ike's poster,enamel lamp,hanging lightbulb,common wall,old wallpaper,modern shoji-screen wall,gray-shelving wall,old board flooring,rush tatami flooring,concrete flooring,orange retro flooring,oval entrance mat,rough rug,natural-wood square tile,dark-wood flooring sheet,hanten jacket (Green),hanten jacket (Dark blue),hanten jacket (Purple),hanten jacket (Brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,bea12,Charlise,wooden simple bed,wooden chest,plant partition,,,Lucky K.K.,iron garden chair,box corner sofa,box sofa,iron garden table,vintage TV tray,utility sink,streetlamp,lily record player,cypress plant,fan palm,monstera,schefflera,yucca,evergreen ash,flower bed,greenhouse box,garden wagon,green-leaf pile,garbage bin,mountain bike,tea set,spaghetti genovese,melon soda,anthurium plant,Casablanca lilies,Charlise's photo,wall planter,exit sign,natural mum wreath,Charlise's poster,vine garland,green painted-wood wall,green molded-panel wall,green blossoming wall,green intricate wall,rice-paddy wall,light parquet flooring,red-brick flooring,white-brick flooring,argyle tile flooring,green retro flooring,daisy meadow,green kilim-style carpet,green Hawaiian quilt rug,yellow checked rug,green stripes rug,botanical rug,forest-print dress (Pink),forest-print dress (Green),forest-print dress (Pale blue),forest-print dress (Purple),forest-print dress (Brown),mum crown,outdoorsy watering can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,bea13,Beardo,fancy tea set,,,iron garden bench,flower bed,Soulful K.K.,garden chair,iron garden chair,vine hanging chair,garden bench,swinging bench,garden table,iron garden table,natural square table,pansy table,natural garden table,bistro table,log garden lounge,ironwood dresser,plant partition,gazebo,pergola,garden lantern,lily record player,cypress plant,round topiary,triangular topiary,evergreen ash,greenhouse box,green-leaf pile,Capricorn ornament,lawn mower,hose reel,garden faucet,birdbath,brick well,fountain,shell fountain,infused-water dispenser,cream and sugar,tea set,afternoon-tea set,cherry jam,hyacinth lamp,wooden bucket,potted starter plants,book,garden gnome,Beardo's photo,coconut wall planter,hanging terrarium,potted ivy,floral swag,wall planter,dried-flower garland,tree branch wreath,Beardo's poster,vine garland,retro flower-print wall,green delicate-blooms wall,lattice wall,ivy wall,dark herringbone flooring,arched-brick flooring,daisy meadow,wildflower meadow,elegant brown rug,glowing-moss rug,iron entrance mat,natural wooden-deck rug,apron (Gray),lacy shirt (Beige),clover dress (Dark green),clover dress (Green),fairy dress (Green),embroidered-flower tights (Black),embroidered-flower tights (Green),embroidered-flower tights (Blue),embroidered-flower tights (Purple),embroidered-flower tights (Brown),embroidered-flower tights (Beige),flowery-dot tights (White),flowery-dot tights (Black),flowery-dot tights (Pink),flowery-dot tights (Yellow),flowery-dot tights (Blue),mary janes (White),mary janes (Black),mary janes (Red),mary janes (Pink),mary janes (Yellow),mary janes (Green),mary janes (Light blue),mary janes (Blue),rain boots (Black),rain boots (Red),rain boots (Pink),rain boots (Yellow),rain boots (Green),rain boots (Blue),rain boots (Purple),rain boots (Beige),tree-branch wand,shovel,watering can,seed bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,bea14,Klaus,Aquarius urn,,,ruined arch,,K.K. Casbah,ruined seat,stone stool,golden seat,elegant console table,stone table,beach towel,elegant bed,elegant dresser,simple panel,castle wall,medieval building side,decorative pillar,ruined decorated pillar,ruined broken pillar,castle gate,brick oven,stonework kitchen,bidet,long bathtub,whirlpool bath,square bathtub,tiki torch,glowing-moss pond,cave,simple well,golden casket,plate armor,golden vase,beautiful statue,gallant statue,motherly statue,robust statue,valiant statue,classic pitcher,unglazed dish set,golden candlestick,phonograph,wooden bucket,pot,metal pot,Klaus's photo,wall-mounted candle,shower set,bathroom towel rack,potted ivy,Leo sculpture,Sagittarius arrow,academic painting,Klaus's poster,rustic-stone wall,red-brick wall,stately wall,palace wall,artsy parquet flooring,slate flooring,stone tile,palace tile,simple medium red mat,red brick rug,dark stones rug,red carpet,gold armor,iron armor,toga (Red),toga (Purple),gold helmet (Gold),knight's helmet (Gray),armor shoes,gladiator sandals (Black),gladiator sandals (Red),gladiator sandals (Brown),gold-armor shoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,bea15,Megan,dreamy shelves,cute floor lamp,cute sofa,,,K.K. Disco,cute chair,Nordic chair,cute tea table,pansy table,ranch lowboard,dreamy bed,rose bed,cute bed,cute wardrobe,upright organizer,Nordic shelves,ranch cupboard,cute vanity,ranch kitchen,plaza balloon wagon,Mama bear,birdcage,candy machine,inflatable bird ring,springy ride-on,elephant slide,cream and sugar,tea set,afternoon-tea set,hyacinth lamp,cute music player,cherry speakers,piggy bank,windflower fan,makeup pouch,nail-art set,accessories stand,fragrance sticks,Baby bear,dreamy bear toy,dreamy rabbit toy,dreamy unicorn toy,puppy plushie,dolly,dress-up doll,hamster cage,dollhouse,Megan's photo,dreamy wall rack,cherry lamp,cute wall-mounted clock,cherry-blossom clock,corkboard,party garland,set of stockings,pretty cosmos wreath,heart doorplate,Megan's poster,milk-glass lamp,stained-glass light,dreamy hanging decoration,party wall,purple dotted wall,red dotted wall,purple quilt wall,cute-paint flooring,pink-paint flooring,cute white-tile flooring,red dot flooring,peach checked rug,elegant blue rug,pink rose rug,purple heart rug,dreamy sweater (Pink),dreamy sweater (Blue),dreamy pants (Pink),dreamy pants (Yellow),dreamy pants (Green),dreamy pants (Blue),dreamy dress (Pink),dreamy dress (Yellow),dreamy dress (Green),dreamy dress (Blue),dreamy backpack (Pink),dreamy backpack (Mint),dreamy pochette,dreamy ribbon pochette,dreamy unicorn pochette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,brd00,Jay,skateboard,,,basketball hoop,fence,K.K. Hop,ironwood chair,diner sofa,wild log bench,diner dining table,throwback race-car bed,iron shelf,plant partition,steel fence,ironwood DIY workbench,streetlamp,diner neon sign,DJ's turntable,steel trash can,mountain bike,cone,stepladder,iron frame,fire hydrant,retro gas pump,utility pole,ball catcher,wooden field sign,scoreboard,electric kick scooter,paint cans,spray can,ball,Jay's photo,diner neon clock,throwback wall clock,mounted mountain bike,skateboard wall rack,Jay's poster,enamel lamp,blue shanty wall,rock-climbing wall,street-art wall,chain-link fence,concrete flooring,paintball flooring,blue rubber flooring,sidewalk flooring,simple medium avocado mat,simple medium blue mat,blue vinyl sheet,red exercise mat,simple parka (Gray),simple parka (Black),simple parka (Red),simple parka (Pink),simple parka (Yellow),simple parka (Green),simple parka (Light blue),simple parka (Blue),wide chino pants (Gray),wide chino pants (Avocado),wide chino pants (Navy blue),wide chino pants (Brown),wide chino pants (Beige),lettered cap (Red),lettered cap (Olive),lettered cap (Beige),skateboarding helmet (White),skateboarding helmet (Gray),skateboarding helmet (Orange),skateboarding helmet (Olive),skateboarding helmet (Light blue),high-tops (White),high-tops (Gray),high-tops (Red),high-tops (Yellow),high-tops (Green),high-tops (Blue),high-tops (Purple),high-tops (Brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,brd01,Robin,antique console table,antique chair,phonograph,,,K.K. Sonata,iron garden chair,velvet stool,elegant sofa,iron garden bench,antique mini table,iron garden table,antique bed,antique wardrobe,elegant dresser,elegant mirror,decorative pillar,gazebo,cello,harp,grand piano,fireplace,evergreen ash,elaborate display case,birdcage,antique clock,fine vase,desk mirror,fancy tea set,afternoon-tea set,elegant lamp,golden candlestick,antique radio,Casablanca lilies,ring,decorative plate,Robin's photo,wall-mounted candle,dark lily wreath,academic painting,scenic painting,serene painting,Robin's poster,chandelier,brown hallway wall,blue molded-panel wall,black botanical-tile wall,chic wall,dark herringbone flooring,gold iron-parquet flooring,random-square-tile flooring,gray argyle-tile flooring,blue shaggy rug,red Persian rug,elegant beige rug,lacy rug,Renaissance dress (Red),Renaissance dress (Pink),Renaissance dress (Green),Renaissance dress (Navy blue),Renaissance dress (Blue),Renaissance dress (Purple),tiara (Silver),tiara (Rose gold),tiara (Gold),wig with ribbon (Red),wig with ribbon (Yellow),wig with ribbon (Green),wig with ribbon (Berry red),wig with ribbon (Black),wig with ribbon (White),brick fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,brd02,Anchovy,tabletop POP display,counter table,desk mirror,,,K.K. Country,cool chair,boxy stool,ironwood chair,cool side table,simple table,antique table,ironwood table,checkout counter,simple small dresser,elegant mirror,cypress plant,schefflera,standing shop sign,vertical banner,wooden table mirror,anthurium plant,modern cash register,touchscreen cash register,antique cash register,Anchovy's photo,simple wall shelf,iron wall rack,iron wall lamp,potted ivy,deer decoration,Anchovy's poster,simple shaded lamp,hanging cube light,hanging guide sign,hanging sign,chocolate herringbone wall,red two-toned tile wall,gray-shelving wall,black window-panel wall,wooden-knot flooring,dark herringbone flooring,dark parquet flooring,cubic parquet flooring,blue shaggy rug,yellow argyle rug,white-wood flooring sheet,white message mat,yodel cardigan (Mustard),acorn knit cap (Berry red),acorn knit cap (Mustard),acorn knit cap (Avocado),acorn knit cap (Navy blue),acorn knit cap (Chestnut),acorn knit cap (Cream),Aran-knit cap (White),Aran-knit cap (Red),Aran-knit cap (Green),Aran-knit cap (Blue),balloon hat (Orange),balloon hat (Green),balloon hat (Blue),balloon hat (Rainbow),bamboo hat,baseball cap (Orange),baseball cap (Yellow),baseball cap (Red),baseball cap (Green),baseball cap (Navy blue),beret (White),beret (Gray),beret (Berry red),beret (Mustard),beret (Green),beret (Blue),bicycle helmet (Red),bicycle helmet (Pink),bicycle helmet (Orange),bicycle helmet (Lime),bicycle helmet (Green),bicycle helmet (Blue),bicycle helmet (Navy blue),bicycle helmet (Purple),bowler hat with ribbon (Red),bowler hat with ribbon (Pink),bowler hat with ribbon (Green),bowler hat with ribbon (Blue),bowler hat with ribbon (Beige),dandy hat (White),dandy hat (Gray),dandy hat (Green),dandy hat (Blue),dandy hat (Purple),dandy hat (Camel),denim cap (Blue),denim cap (White),denim cap (Black),denim cap (Light blue),elegant hat (White),elegant hat (Black),elegant hat (Red),elegant hat (Green),elegant hat (Purple),faux-fur hat (White),faux-fur hat (Gray),faux-fur hat (Black),faux-fur hat (Red),faux-fur hat (Pink),faux-fur hat (Brown),faux-fur hat (Beige),fedora (White),fedora (Gray),fedora (Black),fedora (Red),fedora (Green),fedora (Beige),knit hat (White),knit hat (Gray),knit hat (Black),knit hat (Red),knit hat (Pink),knit hat (Ochre),knit hat (Green),knit hat (Blue),lettered cap (Red),lettered cap (Olive),lettered cap (Beige),mesh cap (Black),mesh cap (Red),mesh cap (Pink),mesh cap (Orange),mesh cap (Yellow),mesh cap (Green),mesh cap (Purple),outback hat (White),outback hat (Red),outback hat (Pink),outback hat (Brown),outback hat (Beige),outdoor hat (Red),outdoor hat (Orange),outdoor hat (Yellow),outdoor hat (Green),outdoor hat (Light blue),outdoor hat (Blue),outdoor hat (Purple),outdoor hat (Beige),paperboy cap (Gray),paperboy cap (Red),paperboy cap (Green),paperboy cap (Blue),paperboy cap (Brown),plain cap (Gray),plain cap (Red),plain cap (Green),plain cap (Blue),plain cap (Beige),pom casquette (White),pom casquette (Gray),pom casquette (Red),pom casquette (Green),pom casquette (Blue),pom casquette (Brown),rain hat (Black),rain hat (Red),rain hat (Pink),rain hat (Yellow),rain hat (Green),rain hat (Blue),rain hat (Purple),rain hat (Beige),soft-serve hat (Vanilla),soft-serve hat (Black sesame),soft-serve hat (Strawberry),soft-serve hat (Gold leaf),soft-serve hat (Green tea),soft-serve hat (Pale sky),soft-serve hat (Purple sweet potato),soft-serve hat (Chocolate),straw boater (Monotone),straw boater (Pink),straw boater (Brown),straw boater (Light blue),straw boater (Dark brown),straw boater (Beige),straw boater (Light brown),straw boater (Cream),straw hat (Red),straw hat (Blue),straw hat (Brown),terry-cloth nightcap (Pink),terry-cloth nightcap (Orange),terry-cloth nightcap (Cream),terry-cloth nightcap (Lime),terry-cloth nightcap (Green),terry-cloth nightcap (Light blue),terry-cloth nightcap (Blue),terry-cloth nightcap (Purple),top hat (White),top hat (Black),top hat (Red),top hat (Blue),top hat (Purple),top hat (Brown),tulip hat (Orange),tulip hat (Camel),tulip hat (Brown),tweed cap (Green),tweed cap (Blue),tweed cap (Brown),,,,,,,,,,,,,
